row_type,party_name,party_order,party_votes,party_percentage,opstillingsform,nomination_label,polling_label,polling_url,election_id,nomination_district_id,polling_district_id,label,votes,percentage
party,Det Konservative Folkeparti,2,193,"6,4%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,Det Konservative Folkeparti,2,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,64,
party,SF - Socialistisk Folkeparti,3,336,"11,1%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,SF - Socialistisk Folkeparti,3,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,221,
party,Borgernes Parti - Lars Boje Mathiesen,4,134,"4,4%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,Borgernes Parti - Lars Boje Mathiesen,4,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,28,
party,Liberal Alliance,5,345,"11,4%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,Liberal Alliance,5,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,61,
party,Moderaterne,6,162,"5,4%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,Moderaterne,6,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,130,
party,Dansk Folkeparti,7,272,"9,0%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,Dansk Folkeparti,7,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,182,
party,"Venstre, Danmarks Liberale Parti",8,262,"8,7%",Prioriteret sideordnet,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",8,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,94,
party,Danmarksdemokraterne - Inger Støjberg,9,283,"9,4%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,Danmarksdemokraterne - Inger Støjberg,9,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,209,
party,Enhedslisten - De Rød-Grønne,10,117,"3,9%",Partiliste,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,Enhedslisten - De Rød-Grønne,10,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,86,
party,Alternativet,11,73,"2,4%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party_list_votes,Alternativet,11,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,Partistemmer,44,
party,Uden for parti,12,,,,5. Djurs,Ryomgård,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/1a18f450-f1fd-4440-9b84-09e3e39c5898,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,1a18f450-f1fd-4440-9b84-09e3e39c5898,,,
party,Socialdemokratiet,0,1197,"21,6%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Socialdemokratiet,0,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,601,
party,Radikale Venstre,1,288,"5,2%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Radikale Venstre,1,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,163,
party,Det Konservative Folkeparti,2,461,"8,3%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Det Konservative Folkeparti,2,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,138,
party,SF - Socialistisk Folkeparti,3,711,"12,8%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,SF - Socialistisk Folkeparti,3,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,445,
party,Borgernes Parti - Lars Boje Mathiesen,4,123,"2,2%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Borgernes Parti - Lars Boje Mathiesen,4,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,22,
party,Liberal Alliance,5,514,"9,3%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Liberal Alliance,5,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,99,
party,Moderaterne,6,420,"7,6%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Moderaterne,6,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,294,
party,Dansk Folkeparti,7,368,"6,6%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Dansk Folkeparti,7,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,282,
party,"Venstre, Danmarks Liberale Parti",8,555,"10,0%",Prioriteret sideordnet,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",8,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,157,
party,Danmarksdemokraterne - Inger Støjberg,9,353,"6,4%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Danmarksdemokraterne - Inger Støjberg,9,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,292,
party,Enhedslisten - De Rød-Grønne,10,283,"5,1%",Partiliste,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Enhedslisten - De Rød-Grønne,10,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,205,
party,Alternativet,11,278,"5,0%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party_list_votes,Alternativet,11,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,Partistemmer,160,
party,Uden for parti,12,,,,5. Djurs,Rønde,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/ee6776c3-41a9-4e67-bc94-208d95be7977,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,ee6776c3-41a9-4e67-bc94-208d95be7977,,,
party,Socialdemokratiet,0,299,"22,3%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,,,
party_list_votes,Socialdemokratiet,0,,,,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,Partistemmer,142,
party,Radikale Venstre,1,20,"1,5%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,,,
party_list_votes,Radikale Venstre,1,,,,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,Partistemmer,10,
party,Det Konservative Folkeparti,2,51,"3,8%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,,,
party_list_votes,Det Konservative Folkeparti,2,,,,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,Partistemmer,22,
party,SF - Socialistisk Folkeparti,3,162,"12,1%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,,,
party_list_votes,SF - Socialistisk Folkeparti,3,,,,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,Partistemmer,94,
party,Borgernes Parti - Lars Boje Mathiesen,4,58,"4,3%",Prioriteret sideordnet med valg på personlige stemmer,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,,,
party_list_votes,Borgernes Parti - Lars Boje Mathiesen,4,,,,5. Djurs,Tirstrup,https://valg.dk/fv/47b883ef-d0d3-4cb6-9da5-91963f0e9ba0/nomination-district/fd018c7a-d1c2-4a50-8698-68483a593bb6/polling-district/9c13b29f-1549-450e-9a88-49fe7d5dae8c,47b883ef-d0d3-4cb6-9da5-91963f0e9ba0,fd018c7a-d1c2-4a50-8698-68483a593bb6,9c13b29f-1549-450e-9a88-49fe7d5dae8c,Partistemmer,12,
