row_type,party_name,party_order,party_votes,party_percentage,opstillingsform,nomination_label,polling_label,polling_url,election_id,nomination_district_id,polling_district_id,label,votes,percentage
party,Enhedslisten - De Rød-Grønne,12,77,"-28 -2,5%",Partiliste,Hillerødkredsen,Hammersholt,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/88314486-0976-4249-a2d8-484ea0d24ec9,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,88314486-0976-4249-a2d8-484ea0d24ec9,,,
party_list_votes,Enhedslisten - De Rød-Grønne,12,,,,Hillerødkredsen,Hammersholt,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/88314486-0976-4249-a2d8-484ea0d24ec9,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,88314486-0976-4249-a2d8-484ea0d24ec9,Partistemmer,51,
party,Alternativet,13,84,"+22 +2,1%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Hammersholt,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/88314486-0976-4249-a2d8-484ea0d24ec9,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,88314486-0976-4249-a2d8-484ea0d24ec9,,,
party_list_votes,Alternativet,13,,,,Hillerødkredsen,Hammersholt,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/88314486-0976-4249-a2d8-484ea0d24ec9,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,88314486-0976-4249-a2d8-484ea0d24ec9,Partistemmer,52,
party,Uden for parti,14,,- -,,Hillerødkredsen,Hammersholt,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/88314486-0976-4249-a2d8-484ea0d24ec9,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,88314486-0976-4249-a2d8-484ea0d24ec9,,,
party,Socialdemokratiet,0,274,"+44 +3,8%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Socialdemokratiet,0,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,61,
party,Radikale Venstre,1,19,"-8 -1,1%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Radikale Venstre,1,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,9,
party,Det Konservative Folkeparti,2,29,"-5 -0,8%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Det Konservative Folkeparti,2,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,9,
party,Nye Borgerlige,3,33,"+10 +1,0%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Nye Borgerlige,3,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,12,
party,SF - Socialistisk Folkeparti,4,39,"0 -0,2%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,SF - Socialistisk Folkeparti,4,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,29,
party,Liberal Alliance,5,48,"+27 +3,1%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Liberal Alliance,5,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,32,
party,KD - Kristendemokraterne,6,7,"-15 -1,9%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,KD - Kristendemokraterne,6,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,2,
party,Moderaterne,7,47,"+47 +5,6%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Moderaterne,7,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,44,
party,Dansk Folkeparti,8,12,"-80 -10,0%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Dansk Folkeparti,8,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,7,
party,Frie Grønne,9,1,"+1 +0,1%",Partiliste,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Frie Grønne,9,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,1,
party,"Venstre, Danmarks Liberale Parti",10,149,"-96 -12,8%",Prioriteret sideordnet,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",10,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,44,
party,Danmarksdemokraterne,11,154,"+154 +18,2%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Danmarksdemokraterne,11,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,13,
party,Enhedslisten - De Rød-Grønne,12,20,"-3 -0,5%",Partiliste,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Enhedslisten - De Rød-Grønne,12,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,10,
party,Alternativet,13,12,"-5 -0,7%",Prioriteret sideordnet med valg på personlige stemmer,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party_list_votes,Alternativet,13,,,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,Partistemmer,6,
party,Uden for parti,14,,- -,,Brønderslevkredsen,Saltum,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/7737ee57-d058-49a0-ab87-0a4f3b524f78/polling-district/c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,987875fe-0dae-42ac-be5b-62cf0bd5d65e,7737ee57-d058-49a0-ab87-0a4f3b524f78,c5e97c6e-f05a-4b0d-aaf6-4e6d606d6978,,,
party,Socialdemokratiet,0,1382,"+137 +2,9%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,Socialdemokratiet,0,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,987,
party,Radikale Venstre,1,113,"-213 -4,3%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,Radikale Venstre,1,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,33,
party,Det Konservative Folkeparti,2,290,"-127 -2,6%",Prioriteret sideordnet,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,Det Konservative Folkeparti,2,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,137,
party,Nye Borgerlige,3,257,"+64 +1,3%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,Nye Borgerlige,3,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,133,
party,SF - Socialistisk Folkeparti,4,316,"+1 +0,0%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,SF - Socialistisk Folkeparti,4,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,219,
party,Liberal Alliance,5,354,"+236 +4,8%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,Liberal Alliance,5,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,291,
party,KD - Kristendemokraterne,6,32,"-80 -1,6%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,KD - Kristendemokraterne,6,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,22,
party,Moderaterne,7,649,"+649 +13,2%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,Moderaterne,7,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,482,
party,Dansk Folkeparti,8,187,"-327 -6,6%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,Dansk Folkeparti,8,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,128,
party,Frie Grønne,9,14,"+14 +0,3%",Partiliste,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,Frie Grønne,9,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,12,
party,"Venstre, Danmarks Liberale Parti",10,743,"-505 -10,2%",Prioriteret sideordnet,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",10,,,,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,Partistemmer,350,
party,Danmarksdemokraterne,11,342,"+342 +7,0%",Prioriteret sideordnet med valg på personlige stemmer,Hillerødkredsen,Helsinge,https://valg.dk/fv/987875fe-0dae-42ac-be5b-62cf0bd5d65e/nomination-district/96a58592-649d-444d-a232-01e34c52e43d/polling-district/639f9700-5296-465b-b929-e4c8c55c15bb,987875fe-0dae-42ac-be5b-62cf0bd5d65e,96a58592-649d-444d-a232-01e34c52e43d,639f9700-5296-465b-b929-e4c8c55c15bb,,,
