row_type,party_name,party_order,party_votes,party_percentage,opstillingsform,nomination_label,polling_label,polling_url,election_id,nomination_district_id,polling_district_id,label,votes,percentage,error
party_list_votes,Nye Borgerlige,3,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,10,,
party,Klaus Riskær Pedersen,4,5,"+5 +0,7%",Kredsvis,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,Klaus Riskær Pedersen,4,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,4,,
party,SF - Socialistisk Folkeparti,5,33,"+12 +1,7%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,SF - Socialistisk Folkeparti,5,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,18,,
party,Liberal Alliance,6,13,"-41 -5,2%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,Liberal Alliance,6,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,7,,
party,Kristendemokraterne,7,4,"+3 +0,4%",Prioriteret sideordnet,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,Kristendemokraterne,7,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,3,,
party,Dansk Folkeparti,8,91,"-120 -14,8%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,Dansk Folkeparti,8,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,50,,
party,Stram Kurs,9,22,"+22 +2,9%",Prioriteret sideordnet,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,Stram Kurs,9,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,17,,
party,"Venstre, Danmarks Liberale Parti",10,241,"+27 +4,7%",Prioriteret sideordnet,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",10,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,110,,
party,Enhedslisten - De Rød-Grønne,11,34,"-1 +0,1%",Partiliste,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,Enhedslisten - De Rød-Grønne,11,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,25,,
party,Alternativet,12,16,"-7 -0,8%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,,,,
party_list_votes,Alternativet,12,,,,Nyborgkredsen,Kullerup Og Refsvindinge,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/2471abf4-245b-4490-8fde-1ce04e60120a,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,2471abf4-245b-4490-8fde-1ce04e60120a,Partistemmer,11,,
party,Socialdemokratiet,0,986,"+84 +3,8%",Prioriteret sideordnet,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Socialdemokratiet,0,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,405,,
party,Radikale Venstre,1,120,"+75 +2,7%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Radikale Venstre,1,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,83,,
party,Det Konservative Folkeparti,2,258,"+160 +5,7%",Prioriteret sideordnet,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Det Konservative Folkeparti,2,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,99,,
party,Nye Borgerlige,3,51,"+51 +1,8%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Nye Borgerlige,3,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,43,,
party,Klaus Riskær Pedersen,4,22,"+22 +0,8%",Kredsvis,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Klaus Riskær Pedersen,4,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,20,,
party,SF - Socialistisk Folkeparti,5,122,"+26 +1,0%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,SF - Socialistisk Folkeparti,5,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,74,,
party,Liberal Alliance,6,47,"-98 -3,3%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Liberal Alliance,6,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,38,,
party,Kristendemokraterne,7,31,"+12 +0,4%",Prioriteret sideordnet,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Kristendemokraterne,7,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,23,,
party,Dansk Folkeparti,8,304,"-443 -14,8%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Dansk Folkeparti,8,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,195,,
party,Stram Kurs,9,58,"+58 +2,0%",Prioriteret sideordnet,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Stram Kurs,9,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,51,,
party,"Venstre, Danmarks Liberale Parti",10,727,"+17 +1,3%",Prioriteret sideordnet,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,"Venstre, Danmarks Liberale Parti",10,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,377,,
party,Enhedslisten - De Rød-Grønne,11,75,"-40 -1,3%",Partiliste,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Enhedslisten - De Rød-Grønne,11,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,51,,
party,Alternativet,12,46,"-5 -0,1%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,,,,
party_list_votes,Alternativet,12,,,,Nyborgkredsen,Langeskov,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/f73e2ee4-604d-4693-be37-de0ab533dc47,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,f73e2ee4-604d-4693-be37-de0ab533dc47,Partistemmer,25,,
party,Socialdemokratiet,0,186,"-23 -4,1%",Prioriteret sideordnet,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,,,,
party_list_votes,Socialdemokratiet,0,,,,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,Partistemmer,70,,
party,Radikale Venstre,1,35,"+23 +3,7%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,,,,
party_list_votes,Radikale Venstre,1,,,,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,Partistemmer,16,,
party,Det Konservative Folkeparti,2,35,"+21 +3,4%",Prioriteret sideordnet,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,,,,
party_list_votes,Det Konservative Folkeparti,2,,,,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,Partistemmer,19,,
party,Nye Borgerlige,3,27,"+27 +4,3%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,,,,
party_list_votes,Nye Borgerlige,3,,,,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,Partistemmer,21,,
party,Klaus Riskær Pedersen,4,3,"+3 +0,5%",Kredsvis,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,,,,
party_list_votes,Klaus Riskær Pedersen,4,,,,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,Partistemmer,3,,
party,SF - Socialistisk Folkeparti,5,33,"+14 +2,2%",Prioriteret sideordnet med valg på personlige stemmer,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,,,,
party_list_votes,SF - Socialistisk Folkeparti,5,,,,Nyborgkredsen,Langtved,https://valg.dk/fv/847cec19-05ff-4eff-b433-f0e886b24b7d/nomination-district/85dfd094-f5ec-436d-8e46-b3fc64732a60/polling-district/6e9c0e66-def3-4bf0-a052-67087ae9f066,847cec19-05ff-4eff-b433-f0e886b24b7d,85dfd094-f5ec-436d-8e46-b3fc64732a60,6e9c0e66-def3-4bf0-a052-67087ae9f066,Partistemmer,17,,
