candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Viktor Thyregod Sivertsen,Det Konservative Folkeparti,Østjyllands Storkreds,"""Viktor Thyregod Sivertsen"" tiktok konservative",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Viktor Thyregod Sivertsen,Det Konservative Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@viktorthyregodsivertsen""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Viktor Thyregod Sivertsen,Det Konservative Folkeparti,Østjyllands Storkreds,"""Viktor Thyregod Sivertsen"" tiktok konservative",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Viktor Thyregod Sivertsen,Det Konservative Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@viktorsivertsen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40viktorsivertsen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Viktor Thyregod Sivertsen,Det Konservative Folkeparti,Østjyllands Storkreds,"""Viktor Thyregod Sivertsen"" tiktok konservative",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Viktor Thyregod Sivertsen,Det Konservative Folkeparti,Østjyllands Storkreds,"""Viktor Thyregod Sivertsen"" tiktok konservative",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"site:tiktok.com ""Peter Juel-Jensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Peter+Juel-Jensen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"""Peter Juel-Jensen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"site:tiktok.com ""@peterjueljensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40peterjueljensen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"""Peter Juel-Jensen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"site:tiktok.com ""@peterjensen""",ddg,3,Peter Jensen (@ peterjensen 28) | TikTok,#duet med @ Peterjensen 80 oprettet af Peter Jensen med Trevor Morriss Hvitserk's choice. 358. #dennedag oprettet af Peter Jensen med Union Money Cos original sound.,https://www.tiktok.com/@peterjensen28,peterjensen28,34,16,8,0,58,possible_match
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"site:tiktok.com ""@peterjensen""",ddg,3,Discover Peter Jensen 's popular videos | TikTok,"Discover short videos related to Peter Jensen on TikTok. Watch popular content from the following creators: Peter Jensen(@ peterjensen 58), Peter(@petergjensen_), Peter Jensen...",https://www.tiktok.com/discover/Peter-Jensen?lang=en,,0,16,8,0,24,manual_review
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"site:tiktok.com ""@peterjensen""",ddg,3,PETER JENSEN GmbH (@peterjensengmbh) | TikTok,"Was denkt ihr, in welcheem Design werden bald die anderen Roboter ihre Arbeit antretten? # peterjensen #autostore #feinerpinkeln #logistik #pj #shk #handwerk.",https://www.tiktok.com/@peterjensengmbh,peterjensengmbh,34,16,0,0,50,possible_match
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"site:tiktok.com ""@peterjensen""",ddg,3,peter jensen (@ peterjensen _) | TikTok,peterjensen _. peter jensen.,https://www.tiktok.com/@peterjensen_,peterjensen_,53,16,0,0,69,possible_match
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"""Peter Juel-Jensen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Peter Juel-Jensen,Venstre,Bornholms Storkreds,"""Peter Juel-Jensen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""Anja Lund""",ddg,1,Lund University Campus | TikTok,Discover videos related to Lund University Campus on TikTok. Last updated 2024-09-16.,https://www.tiktok.com/discover/lund-university-campus,,0,12,8,0,20,manual_review
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""Anja Lund""",ddg,1,شحن موثوق من سوريا إلى أوروبا والعكس | TikTok,- المختصر في التفسير #quran #maheralmuaiqly #fyp #foryou #قران #ماهرالمعيقلي |Driving Slow: A Kanye West Reference Explained|@Merle Anja Lund Reklame #hair...,https://www.tiktok.com/@meoscargo,meoscargo,0,25,8,0,33,manual_review
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""Anja Lund""",ddg,1,"Lund is well worth a visit even on gloomy days, here are some... | TikTok",Lund Og Anja . Lund Sweden Winter.,https://www.tiktok.com/@visitlund,visitlund,18,25,8,0,51,possible_match
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""Anja Lund""",ddg,1,Justin Bieber Crying Yummy Video | TikTok,|@Merle Anja Lund Reklame #hair #hairstyle #hairtutorial #blonde #blondehair #blondesdoitbetter #blondes #haircut #hairstyles #hairtransformation #highlight #highlightshair #brunette...,https://www.tiktok.com/discover/justin-bieber-crying-yummy-video,,0,25,8,0,33,manual_review
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""Anja Lund""",ddg,1,Sila sa February 14 VS Me sa February 14... | TikTok,...sephora-cardiff|photo:7592479503029521671|@Merle Anja Lund Reklame #hair #hairstyle #hairtutorial #blonde #blondehair #blondesdoitbetter #blondes #haircut #hairstyles...,https://www.tiktok.com/@.itsmekevs,.itsmekevs,0,25,8,0,33,manual_review
Anja Lund,Venstre,Fyns Storkreds,"""Anja Lund"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""@anjalund""",ddg,2,Discover videos related to anja boldt on TikTok.,anjalund . 343 views. anjaegelund.,https://www.tiktok.com/discover/anja-boldt,,0,25,8,0,33,manual_review
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""@anjalund""",ddg,2,Erikshjälpen Second Hand Öresundsvägen Lund Sweden | TikTok,3M inlägg. Upptäck videor relaterade till Erikshjälpen Second Hand Öresundsvägen Lund Sweden på TikTok.,https://www.tiktok.com/discover/erikshjälpen-second-hand-öresundsvägen-lund-sweden,,0,12,8,0,20,manual_review
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""@anjalund""",ddg,2,Man kan se paniken i hennes ögon #heder #viaplay... | TikTok,"1239 gilla-markeringar och 12 kommentarer. ""Man kan se paniken i hennes ögon"".",https://www.tiktok.com/@powerladies_edits,powerladies_edits,0,0,8,0,8,manual_review
Anja Lund,Venstre,Fyns Storkreds,"""Anja Lund"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Anja Lund,Venstre,Fyns Storkreds,"site:tiktok.com ""@anja.lund""",ddg,3,Svarer | TikTok,Svarer @fru Karlsen. lund .x. anja . original sound - Lund x Anja . 64.,https://www.tiktok.com/discover/svarer?lang=ru-RU,,0,25,8,0,33,manual_review
Anja Lund,Venstre,Fyns Storkreds,"""Anja Lund"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Anja Lund,Venstre,Fyns Storkreds,"""Anja Lund"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Michael Hendriksen,Danmarksdemokraterne - Inger Støjberg,Bornholms Storkreds,"site:tiktok.com ""Michael Hendriksen""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Michael Hendriksen,Danmarksdemokraterne - Inger Støjberg,Bornholms Storkreds,"""Michael Hendriksen"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Michael Hendriksen,Danmarksdemokraterne - Inger Støjberg,Bornholms Storkreds,"site:tiktok.com ""@michaelhendriksen""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Michael Hendriksen,Danmarksdemokraterne - Inger Støjberg,Bornholms Storkreds,"""Michael Hendriksen"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Michael Hendriksen,Danmarksdemokraterne - Inger Støjberg,Bornholms Storkreds,"site:tiktok.com ""@michael.hendriksen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40michael.hendriksen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Michael Hendriksen,Danmarksdemokraterne - Inger Støjberg,Bornholms Storkreds,"""Michael Hendriksen"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Michael Hendriksen,Danmarksdemokraterne - Inger Støjberg,Bornholms Storkreds,"""Michael Hendriksen"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Sofie Mosgaard,Venstre,Fyns Storkreds,"site:tiktok.com ""Sofie Mosgaard""",ddg,1,Sofie Mosgaard | TikTok,"Sofie Mosgaard kæreste, Sofie Mosgaard liv, hvad holder Sofie vågen, Sofie Mosgaard videoer, danske influencers.",https://www.tiktok.com/discover/sofie-mosgaard,,0,25,8,0,33,manual_review
Sofie Mosgaard,Venstre,Fyns Storkreds,"site:tiktok.com ""Sofie Mosgaard""",ddg,1,Sofie Mosgaard (@sofiemosgaard) | TikTok,sofiemosgaard. Sofie Mosgaard . Følg. Besked.,https://www.tiktok.com/@sofiemosgaard,sofiemosgaard,55,25,0,0,80,high_confidence
Sofie Mosgaard,Venstre,Fyns Storkreds,"""Sofie Mosgaard"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Niklas Stenbye,Venstre,Bornholms Storkreds,"site:tiktok.com ""Niklas Stenbye""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Niklas+Stenbye%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Niklas Stenbye,Venstre,Bornholms Storkreds,"""Niklas Stenbye"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Niklas Stenbye,Venstre,Bornholms Storkreds,"site:tiktok.com ""@niklasstenbye""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40niklasstenbye%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Niklas Stenbye,Venstre,Bornholms Storkreds,"""Niklas Stenbye"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Niklas Stenbye,Venstre,Bornholms Storkreds,"site:tiktok.com ""@niklas.stenbye""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40niklas.stenbye%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Niklas Stenbye,Venstre,Bornholms Storkreds,"""Niklas Stenbye"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Niklas Stenbye,Venstre,Bornholms Storkreds,"""Niklas Stenbye"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"site:tiktok.com ""Marlene Ambo-Rasmussen""",ddg,1,"Just smile and wave boys, smile and wave #folketinget... | TikTok","Velkommen tilbage til Folketinget, Marlene Ambo - Rasmussen !#danskpolitik #folketinget #christiansborg #venstre #dkpol. venstredk.",https://www.tiktok.com/@venstredk,venstredk,0,25,15,5,45,possible_match
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"site:tiktok.com ""Marlene Ambo-Rasmussen""",ddg,1,El arbol de té más antiguo del mundo #arbol #china... | TikTok,"...7584369999674887431|""Just Wingin' It"" featuring Victor Keye in The Ready-Flex Suit. | marlene - ambo - rasmussen |Huerto de aguacate hass plantado sobre los 1500 msnm...",https://www.tiktok.com/@matchaflix,matchaflix,0,25,8,0,33,manual_review
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"site:tiktok.com ""Marlene Ambo-Rasmussen""",ddg,1,MAYONICE(@mymay_3011) | TikTok,...7584503193552358687|#inshallah #pakarmy #pakarmy #inshallah #pakarmy |photo:7563179996840381703| marlene - ambo - rasmussen |recreando-outfit-del-kpop-lily...,https://www.tiktok.com/@mymay_3011,mymay_3011,0,25,0,0,25,manual_review
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"""Marlene Ambo-Rasmussen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"site:tiktok.com ""@marleneamborasmussen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40marleneamborasmussen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"""Marlene Ambo-Rasmussen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"site:tiktok.com ""@marlenerasmussen""",ddg,3,Marlene Rasmussen25 (@ marlenerasmussen ) | TikTok,Marlene Rasmussen25 (@ marlenerasmussen ) on TikTok | Watch the latest video from Marlene Rasmussen25 (@ marlenerasmussen ).,https://www.tiktok.com/@marlenerasmussen,marlenerasmussen,53,16,8,0,77,high_confidence
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"site:tiktok.com ""@marlenerasmussen""",ddg,3,Discover videos related to Malene Rasmussen on TikTok.,marlenerasmussen 0.,https://www.tiktok.com/discover/Malene-Rasmussen?lang=en,,0,16,8,0,24,manual_review
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"""Marlene Ambo-Rasmussen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Marlene Ambo-Rasmussen,Venstre,Fyns Storkreds,"""Marlene Ambo-Rasmussen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Nikolaj Vang,Danmarksdemokraterne - Inger Støjberg,Fyns Storkreds,"site:tiktok.com ""Nikolaj Vang""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Nikolaj Vang,Danmarksdemokraterne - Inger Støjberg,Fyns Storkreds,"""Nikolaj Vang"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Nikolaj Vang,Danmarksdemokraterne - Inger Støjberg,Fyns Storkreds,"site:tiktok.com ""@nikolajvang""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Nikolaj Vang,Danmarksdemokraterne - Inger Støjberg,Fyns Storkreds,"""Nikolaj Vang"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Nikolaj Vang,Danmarksdemokraterne - Inger Støjberg,Fyns Storkreds,"site:tiktok.com ""@nikolaj.vang""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40nikolaj.vang%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Nikolaj Vang,Danmarksdemokraterne - Inger Støjberg,Fyns Storkreds,"""Nikolaj Vang"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Nikolaj Vang,Danmarksdemokraterne - Inger Støjberg,Fyns Storkreds,"""Nikolaj Vang"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Claus Oxfeldt,Venstre,Fyns Storkreds,"site:tiktok.com ""Claus Oxfeldt""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Claus Oxfeldt,Venstre,Fyns Storkreds,"""Claus Oxfeldt"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Claus Oxfeldt,Venstre,Fyns Storkreds,"site:tiktok.com ""@clausoxfeldt""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40clausoxfeldt%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Claus Oxfeldt,Venstre,Fyns Storkreds,"""Claus Oxfeldt"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Claus Oxfeldt,Venstre,Fyns Storkreds,"site:tiktok.com ""@claus.oxfeldt""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40claus.oxfeldt%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Claus Oxfeldt,Venstre,Fyns Storkreds,"""Claus Oxfeldt"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Claus Oxfeldt,Venstre,Fyns Storkreds,"""Claus Oxfeldt"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Charlotte Munch,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""Charlotte Munch""",ddg,1,Munch's Make Believe Band: A Charlotte Adventure | TikTok,"Explore the last Munch's Make Believe Band at Chuck E. Cheese in Charlotte, NC! Join us for animatronic magic and nostalgic fun! #chuckecheese #animatronics #rockafireexplosion Keywords: Munch's Make ",https://www.tiktok.com/@multiverseofmcfly,multiverseofmcfly,0,25,0,0,25,manual_review
Charlotte Munch,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""Charlotte Munch""",ddg,1,tw: ed | TikTok,"Apr 4, 2022 · TikTok video from Charlotte (@uknowimsuperfly): “tw: ed”. This was a joke - average chicken finger enjoyer.",https://www.tiktok.com/@uknowimsuperfly,uknowimsuperfly,0,12,0,0,12,manual_review
Charlotte Munch,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""@charlottemunch""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40charlottemunch%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Charlotte Munch,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""@charlotte.munch""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40charlotte.munch%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Kim Valentin,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Kim Valentin""",ddg,1,Discover videos related to kim valentin on TikTok.,Kim Valentin (@kimberlin_valentin)’s videos with original sound - Kim Valentin | TikTok.valentin outfit. kim kardashian diamond earring. germany gay pride.,https://www.tiktok.com/discover/kim-valentin,,0,25,8,0,33,manual_review
Kim Valentin,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Kim Valentin""",ddg,1,Kim Valentine | TikTok,"Kim Valentin fra Venstre var uenig i, at der skulle indføres en særlig skat på de allerhøjeste indkomster ved valgkampen i 2022. Nu vil regeringen indføre toptopskat.",https://www.tiktok.com/discover/Kim-Valentine?lang=ru-RU,,0,25,15,0,40,manual_review
Kim Valentin,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Kim Valentin""",ddg,1,Bevs (@ kim _ valentin ) TikTok | Bevs के नवीनतम TikTok वीडियो देख,TikTok पर Bevs (@ kim _ valentin )|15 लाइक। 0 प्रशंसक। Take a deep breath and compose yourself.,https://www.tiktok.com/@kim_valentin,kim_valentin,55,25,8,0,88,high_confidence
Kim Valentin,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Kim Valentin""",ddg,1,valentin. kim (@ valentin .kimz) | TikTok,inst: valentin .kimz. Видео. Репосты.«Тут инфа по треку - @тгк : GOGOsahai » от автора valentin . kim с композицией «оригинальный звук» (исполнитель тгк : GOGOsahai).,https://www.tiktok.com/@valentin.kimz,valentin.kimz,18,25,8,0,51,possible_match
Kim Valentin,Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Kim Valentin""",ddg,1,Depth of Field - Alumo이(가) 포함된 Kim Valentin ... | TikTok,Kim Valentin 음악이 있는 Depth of Field 님의 짧은 동영상.,https://www.tiktok.com/@vale637060,vale637060,0,25,8,0,33,manual_review
Kim Valentin,Venstre,Københavns Omegns Storkreds,"""Kim Valentin"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""Susanne Damsgaard""",ddg,1,Susanne Damsgaard (@susannedamsgaarddf)’s videos with ...,"Oct 5, 2022 · 84 Likes, TikTok video from Susanne Damsgaard (@susannedamsgaarddf): “”. original sound - Fansidedkklassisk.",https://www.tiktok.com/@susannedamsgaarddf,susannedamsgaarddf,35,25,0,0,60,possible_match
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""Susanne Damsgaard""",ddg,1,Susanne Damsgaard - original sound | TikTok,original sound song created by Susanne Damsgaard . Watch the latest videos about original sound on TikTok.,https://www.tiktok.com/music/original-sound-7154076098337229574,,0,25,0,0,25,manual_review
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""Susanne Damsgaard""",ddg,1,Susanne Aagaard | TikTok,Лайки: 43.Видео в TikTok (тикток) от пользователя Susanne Damsgaard (@susannedamsgaarddf): «Folk burde skamme sig. #fyp #foryoupage #valgkamp».original sound - Susanne...,https://www.tiktok.com/discover/susanne-aagaard,,0,25,0,0,25,manual_review
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""Susanne Damsgaard""",ddg,1,SEE 2082 Opt. Math Model Question Solution | Complete Guide | TikTok,...mens #fashion #mensfashion #outfitideas #ootd #autumnfashion #winterfashion #carhartt #colebuxton #represent |Sikkerhed i Sundhedsvæsnet med Susanne Damsgaard |what...,https://www.tiktok.com/@mister.students,mister.students,0,25,0,0,25,manual_review
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"""Susanne Damsgaard"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""@susannedamsgaard""",ddg,2,Suzanne Dalmeijer | TikTok,"26 likes,TikTok-video van susannedamsgaard (@ susannedamsgaard ).original sound - susannedamsgaard .",https://www.tiktok.com/discover/suzanne-dalmeijer,,0,25,0,0,25,manual_review
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"""Susanne Damsgaard"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""@susanne.damsgaard""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40susanne.damsgaard%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"""Susanne Damsgaard"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"""Susanne Damsgaard"" tiktok danmarksdemokraterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Torben Povlsen,Venstre,Fyns Storkreds,"site:tiktok.com ""Torben Povlsen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Torben+Povlsen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Torben Povlsen,Venstre,Fyns Storkreds,"""Torben Povlsen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Torben Povlsen,Venstre,Fyns Storkreds,"site:tiktok.com ""@torbenpovlsen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40torbenpovlsen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Torben Povlsen,Venstre,Fyns Storkreds,"""Torben Povlsen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Torben Povlsen,Venstre,Fyns Storkreds,"site:tiktok.com ""@torben.povlsen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40torben.povlsen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Torben Povlsen,Venstre,Fyns Storkreds,"""Torben Povlsen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Torben Povlsen,Venstre,Fyns Storkreds,"""Torben Povlsen"" tiktok venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Sebastian Mylsted,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""Sebastian Mylsted""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Sebastian+Mylsted%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
